season,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,games_played_post_asg,games_played_pre_asg,win_pct_post_asg,win_pct_pre_asg,wins_post_asg,wins_pre_asg,projected_wins_before_asg,actual_wins,projection_difference,post_asg_win_pct_drop,season_length,avg_starter_minutes_per_game_post_asg,avg_starter_minutes_per_game_pre_asg,avg_starter_minutes_per_player_post_asg,avg_starter_minutes_per_player_pre_asg,total_starter_minutes_post_asg,total_starter_minutes_pre_asg,starter_minutes_change_per_game,avg_players_used_post_asg,avg_players_used_pre_asg,avg_unique_lineups_post_asg,avg_unique_lineups_pre_asg,max_lineups_in_game_post_asg,max_lineups_in_game_pre_asg,players_used_change,lineups_used_change,win_projection_drop,starter_minutes_drop,players_used_increase,lineup_experimentation_increase,raw_tanking_score,lottery_candidate,tanking_score,score_note
2022-23,1610612756,PHX,Phoenix Suns,22,60,0.590909091,0.533333333,13,32,43.733333306,45,1.2666666940000013,0.05757575800000003,82,155.1833333,160.1783333,31.03666667,32.03566667,3414.033333,9610.7,-4.995,11.31818182,10.86206897,14.63636364,15.13793103,21,22,0.456112853,-0.501567398,-1.2666666940000013,4.995,0.456112853,-0.501567398,3.6828787609999982,False,0.0,Playoff/above-.500 team: score set to 0
2022-23,1610612751,BKN,Brooklyn Nets,24,58,0.458333333,0.586206897,11,34,48.068965553999995,45,-3.0689655539999947,-0.12787356399999994,82,165.91875,162.9103448,33.18375,32.58206897,3982.05,9448.8,3.008405172,10.625,10.68421053,14.95833333,16.0877193,21,22,-0.059210526,-1.129385965,3.0689655539999947,-3.008405172,-0.059210526,-1.129385965,-1.128036109000005,False,-0.0,Playoff/above-.500 team: score set to 0
2022-23,1610612744,GSW,Golden State Warriors,24,58,0.625,0.5,15,29,41.0,44,3.0,0.125,82,158.8729167,160.3798851,31.77458333,32.07597701,3812.95,9302.033333,-1.506968391,10.5,10.26785714,17.875,17.125,23,23,0.232142857,0.75,-3.0,1.506968391,0.232142857,0.75,-0.5108887520000001,False,-0.0,Playoff/above-.500 team: score set to 0
2022-23,1610612752,NYK,New York Knicks,22,60,0.636363636,0.55,14,33,45.1,47,1.8999999999999986,0.08636363599999997,82,167.4984848,170.3197222,33.49969697,34.06394444,3684.966667,10219.18333,-2.821237374,9.5,10.24561404,11.77272727,12.28070175,15,20,-0.745614035,-0.507974482,-1.8999999999999986,2.821237374,-0.745614035,-0.507974482,-0.3323511429999987,False,-0.0,Playoff/above-.500 team: score set to 0
2022-23,1610612748,MIA,Miami Heat,23,59,0.52173913,0.542372881,12,32,44.474576242000005,44,-0.4745762420000048,-0.020633750999999978,82,158.726087,173.0418079,31.74521739,34.60836158,3650.7,10209.46667,-14.31572095,10.2173913,9.120689655,12.7826087,12.81034483,18,21,1.096701649,-0.027736132,0.4745762420000048,14.31572095,1.096701649,-0.027736132,15.859262709000005,False,0.0,Playoff/above-.500 team: score set to 0
2022-23,1610612750,MIN,Minnesota Timberwolves,21,61,0.523809524,0.508196721,11,31,41.672131122,42,0.32786887799999676,0.015612803000000008,82,166.7888889,163.6311475,33.35777778,32.72622951,3502.566667,9981.5,3.157741348,10.14285714,10.61016949,15.23809524,16.77966102,21,26,-0.467312349,-1.541565779,-0.32786887799999676,-3.157741348,-0.467312349,-1.541565779,-5.494488353999997,False,-0.0,Playoff/above-.500 team: score set to 0
2022-23,1610612749,MIL,Milwaukee Bucks,24,58,0.708333333,0.706896552,17,41,57.965517264,58,0.03448273600000107,0.001436780999999998,82,151.2548611,154.470977,30.25097222,30.8941954,3630.116667,8959.316667,-3.2161159,11.125,10.92857143,20.04166667,20.67857143,26,26,0.196428571,-0.636904762,-0.03448273600000107,3.2161159,0.196428571,-0.636904762,2.7411569729999994,False,0.0,Playoff/above-.500 team: score set to 0
2022-23,1610612755,PHI,Philadelphia 76ers,25,57,0.64,0.666666667,16,38,54.666666694,54,-0.6666666939999999,-0.026666666999999977,82,165.156,165.8178363,33.0312,33.16356725,4128.9,9451.616667,-0.661836257,10.96,10.65384615,13.92,15.11538462,20,23,0.306153846,-1.195384615,0.6666666939999999,0.661836257,0.306153846,-1.195384615,0.43927218199999984,False,0.0,Playoff/above-.500 team: score set to 0
2022-23,1610612740,NOP,New Orleans Pelicans,23,59,0.52173913,0.508474576,12,30,41.694915232,42,0.3050847680000004,0.01326455400000004,82,169.1514493,157.2220339,33.83028986,31.44440678,3890.483333,9276.1,11.92941538,10.26086957,10.42372881,13.91304348,16.81355932,22,25,-0.162859248,-2.900515844,-0.3050847680000004,-11.92941538,-0.162859248,-2.900515844,-15.29787524,False,-0.0,Playoff/above-.500 team: score set to 0
2022-23,1610612742,DAL,Dallas Mavericks,22,60,0.318181818,0.516666667,7,31,42.366666693999996,38,-4.366666693999996,-0.19848484899999996,82,164.1159091,167.2769444,32.82318182,33.45538889,3610.55,10036.61667,-3.161035354,10.54545455,10.80701754,15.36363636,15.0877193,24,20,-0.261562998,0.275917065,4.366666693999996,3.161035354,-0.261562998,0.275917065,7.542056114999996,False,0.0,Playoff/above-.500 team: score set to 0
2022-23,1610612743,DEN,Denver Nuggets,23,59,0.52173913,0.694915254,12,41,56.983050827999996,53,-3.983050827999996,-0.17317612399999993,82,158.3485507,159.0310734,31.66971014,31.80621469,3642.016667,9382.833333,-0.682522722,10.7826087,11.03571429,10.39130435,13.33928571,15,19,-0.25310559,-2.947981366,3.983050827999996,0.682522722,-0.25310559,-2.947981366,1.4644865939999963,False,0.0,Playoff/above-.500 team: score set to 0
2021-22,1610612763,MEM,Memphis Grizzlies,22,60,0.681818182,0.683333333,15,41,56.033333305999996,56,-0.033333305999995844,-0.0015151509999999924,82,143.275,147.7244444,28.655,29.54488889,3152.05,8863.466667,-4.449444444,11.09090909,11.5,14.90909091,15.26923077,22,20,-0.409090909,-0.36013986,0.033333305999995844,4.449444444,-0.409090909,-0.36013986,3.7135469809999964,False,0.0,Playoff/above-.500 team: score set to 0
2021-22,1610612762,UTA,Utah Jazz,24,58,0.541666667,0.620689655,13,36,50.89655171,49,-1.8965517099999971,-0.07902298799999996,82,158.8555556,157.4020115,31.77111111,31.4804023,3812.533333,9129.316667,1.453544061,10.86363636,11.0,11.36363636,11.93103448,18,17,-0.136363636,-0.567398119,1.8965517099999971,-1.453544061,-0.136363636,-0.567398119,-0.26075410600000304,False,-0.0,Playoff/above-.500 team: score set to 0
2022-23,1610612738,BOS,Boston Celtics,23,59,0.652173913,0.711864407,15,42,58.372881373999995,57,-1.372881373999995,-0.05969049399999993,82,168.2,167.6847458,33.64,33.53694915,3868.6,9893.4,0.515254237,10.30434783,10.44642857,13.86956522,14.46428571,20,23,-0.142080745,-0.594720497,1.372881373999995,-0.515254237,-0.142080745,-0.594720497,0.12082589499999508,False,0.0,Playoff/above-.500 team: score set to 0
2022-23,1610612739,CLE,Cleveland Cavaliers,21,61,0.619047619,0.62295082,13,38,51.081967240000004,51,-0.08196724000000444,-0.0039032009999999673,82,167.2492063,169.9456284,33.44984127,33.98912568,3512.233333,10366.68333,-2.696422066,10.28571429,10.0,14.9047619,16.41071429,19,25,0.285714286,-1.505952381,0.08196724000000444,2.696422066,0.285714286,-1.505952381,1.5581512110000044,False,0.0,Playoff/above-.500 team: score set to 0
2022-23,1610612763,MEM,Memphis Grizzlies,25,57,0.64,0.614035088,16,35,50.35087721599999,51,0.6491227840000064,0.025964912000000062,82,158.2006667,151.4040936,31.64013333,30.28081871,3955.016667,8630.033333,6.796573099,10.88,10.75471698,14.44,15.43396226,19,21,0.125283019,-0.993962264,-0.6491227840000064,-6.796573099,0.125283019,-0.993962264,-8.314375128000005,False,-0.0,Playoff/above-.500 team: score set to 0
2023-24,1610612743,DEN,Denver Nuggets,27,55,0.777777778,0.654545455,21,36,53.672727310000006,57,3.327272689999994,0.12323232299999998,82,161.7969136,161.5009091,32.35938272,32.30018182,4368.516667,8882.55,0.296004489,11.55555556,11.10909091,11.7037037,13.18181818,17,20,0.446464646,-1.478114478,-3.327272689999994,-0.296004489,0.446464646,-1.478114478,-4.654927010999994,False,-0.0,Playoff/above-.500 team: score set to 0
2023-24,1610612740,NOP,New Orleans Pelicans,27,55,0.592592593,0.6,16,33,49.199999999999996,49,-0.19999999999999574,-0.007407406999999977,82,165.0648148,154.6042424,33.01296296,30.92084848,4456.75,8503.233333,10.46057239,10.33333333,10.70909091,14.92592593,17.81818182,22,26,-0.375757576,-2.892255892,0.19999999999999574,-10.46057239,-0.375757576,-2.892255892,-13.528585858000003,False,-0.0,Playoff/above-.500 team: score set to 0
2023-24,1610612739,CLE,Cleveland Cavaliers,29,53,0.413793103,0.679245283,12,36,55.698113205999995,48,-7.698113205999995,-0.26545218,82,165.4413793,161.8971698,33.08827586,32.37943396,4797.8,8580.55,3.544209499,10.0,10.09433962,15.06896552,15.62264151,24,22,-0.094339623,-0.553675992,7.698113205999995,-3.544209499,-0.094339623,-0.553675992,3.5058880919999953,False,0.0,Playoff/above-.500 team: score set to 0
2023-24,1610612738,BOS,Boston Celtics,27,55,0.777777778,0.781818182,21,43,64.109090924,64,-0.1090909240000002,-0.004040403999999942,82,163.045679,165.9312121,32.6091358,33.18624242,4402.233333,9126.216667,-2.885533109,10.66666667,10.32727273,13.07407407,13.65454545,21,19,0.339393939,-0.58047138,0.1090909240000002,2.885533109,0.339393939,-0.58047138,2.7535465919999997,False,0.0,Playoff/above-.500 team: score set to 0
2021-22,1610612749,MIL,Milwaukee Bucks,22,60,0.681818182,0.6,15,36,49.199999999999996,51,1.8000000000000043,0.08181818200000002,82,157.2712121,157.0852778,31.45424242,31.41705556,3459.966667,9425.116667,0.185934343,10.81818182,10.4,20.77272727,20.6,26,27,0.418181818,0.172727273,-1.8000000000000043,-0.185934343,0.418181818,0.172727273,-1.3950252520000044,False,-0.0,Playoff/above-.500 team: score set to 0
2021-22,1610612750,MIN,Minnesota Timberwolves,23,59,0.652173913,0.525423729,15,31,43.084745778,46,2.9152542220000015,0.12675018400000004,82,148.3427536,159.2322034,29.66855072,31.84644068,3411.883333,9394.7,-10.88944977,11.54545455,11.27586207,16.45454545,16.72413793,21,22,0.269592476,-0.269592476,-2.9152542220000015,10.88944977,0.269592476,-0.269592476,7.974195547999999,False,0.0,Playoff/above-.500 team: score set to 0
2022-23,1610612746,LAC,LA Clippers,21,61,0.523809524,0.540983607,11,33,44.360655774,44,-0.3606557740000014,-0.017174083000000007,82,156.2706349,155.1319672,31.25412698,31.02639344,3281.683333,9463.05,1.138667708,10.38095238,10.5862069,12.76190476,14.82758621,18,20,-0.205254516,-2.065681445,0.3606557740000014,-1.138667708,-0.205254516,-2.065681445,-3.0489478949999986,False,-0.0,Playoff/above-.500 team: score set to 0
2021-22,1610612761,TOR,Toronto Raptors,25,57,0.64,0.561403509,16,32,46.035087738,48,1.9649122619999986,0.07859649099999999,82,171.6506667,177.3830409,34.33013333,35.47660819,4291.266667,10110.83333,-5.732374269,10.54166667,10.53846154,12.20833333,14.92307692,18,19,0.003205128,-2.71474359,-1.9649122619999986,5.732374269,0.003205128,-2.71474359,1.0559235450000015,False,0.0,Playoff/above-.500 team: score set to 0
2021-22,1610612738,BOS,Boston Celtics,22,60,0.772727273,0.566666667,17,34,46.466666694000004,51,4.533333305999996,0.20606060599999998,82,165.0757576,166.4263889,33.01515152,33.28527778,3631.666667,9985.583333,-1.350631313,10.71428571,10.60714286,12.9047619,14.25,17,20,0.107142857,-1.345238095,-4.533333305999996,1.350631313,0.107142857,-1.345238095,-4.420797230999996,False,-0.0,Playoff/above-.500 team: score set to 0
2021-22,1610612739,CLE,Cleveland Cavaliers,24,58,0.375,0.603448276,9,35,49.482758632,44,-5.4827586319999995,-0.22844827599999995,82,166.9208333,162.658908,33.38416667,32.53178161,4006.1,9434.216667,4.261925287,10.86363636,10.43333333,17.0,16.2,21,24,0.43030303,0.8,5.4827586319999995,-4.261925287,0.43030303,0.8,2.451136374999999,False,0.0,Playoff/above-.500 team: score set to 0
2021-22,1610612741,CHI,Chicago Bulls,23,59,0.347826087,0.644067797,8,38,52.813559354000006,46,-6.813559354000006,-0.29624171000000005,82,166.3608696,169.0788136,33.27217391,33.81576271,3826.3,9975.65,-2.717943994,10.0,10.03846154,15.22727273,15.0,21,20,-0.038461538,0.227272727,6.813559354000006,2.717943994,-0.038461538,0.227272727,9.720314537000007,False,0.0,Playoff/above-.500 team: score set to 0
2021-22,1610612744,GSW,Golden State Warriors,23,59,0.47826087,0.711864407,11,42,58.372881373999995,53,-5.372881373999995,-0.23360353699999997,82,155.4413043,151.3601695,31.08826087,30.2720339,3575.15,8930.25,4.081134856,10.68181818,11.625,17.59090909,17.25,23,24,-0.943181818,0.340909091,5.372881373999995,-4.081134856,-0.943181818,0.340909091,0.6894737909999947,False,0.0,Playoff/above-.500 team: score set to 0
2020-21,1610612762,UTA,Utah Jazz,36,36,0.694444444,0.75,25,27,54.0,52,-2.0,-0.05555555599999995,72,156.5101852,159.2587963,31.30203704,31.85175926,5634.366667,5733.316667,-2.748611111,11.83333333,11.30434783,11.7,12.52173913,17,21,0.528985507,-0.82173913,2.0,2.748611111,0.528985507,-0.82173913,4.455857488,False,0.0,Playoff/above-.500 team: score set to 0
2020-21,1610612763,MEM,Memphis Grizzlies,40,32,0.55,0.5,22,16,36.0,38,2.0,0.050000000000000044,72,149.8966667,145.9307292,29.97933333,29.18614583,5995.866667,4669.783333,3.9659375,11.18181818,10.30434783,14.33333333,16.7826087,21,20,0.877470356,-2.449275362,-2.0,-3.9659375,0.877470356,-2.449275362,-7.537742506,False,-0.0,Playoff/above-.500 team: score set to 0
2020-21,1610612759,SAS,San Antonio Spurs,40,32,0.375,0.5625,15,18,40.5,33,-7.5,-0.1875,72,155.17625,153.6677083,31.03525,30.73354167,6207.05,4917.366667,1.508541667,11.38235294,10.76470588,16.26470588,15.05882353,20,18,0.617647059,1.205882353,7.5,-1.508541667,0.617647059,1.205882353,7.814987745,False,0.0,Playoff/above-.500 team: score set to 0
2023-24,1610612760,OKC,Oklahoma City Thunder,28,54,0.714285714,0.685185185,20,37,56.185185170000004,57,0.814814829999996,0.02910052899999993,82,146.7416667,150.9549383,29.34833333,30.19098765,4108.766667,8151.566667,-4.213271605,12.03571429,11.88888889,18.96428571,18.64814815,29,27,0.146825397,0.316137566,-0.814814829999996,4.213271605,0.146825397,0.316137566,3.8614197380000044,False,0.0,Playoff/above-.500 team: score set to 0
2023-24,1610612758,SAC,Sacramento Kings,28,54,0.535714286,0.574074074,15,31,47.074074068,46,-1.0740740680000016,-0.03835978799999995,82,167.4779762,164.0969136,33.49559524,32.81938272,4689.383333,8861.233333,3.38106261,11.28571429,11.77777778,15.85714286,15.16666667,26,24,-0.492063492,0.69047619,1.0740740680000016,-3.38106261,-0.492063492,0.69047619,-2.108575843999998,False,-0.0,Playoff/above-.500 team: score set to 0
2023-24,1610612756,PHX,Phoenix Suns,27,55,0.592592593,0.6,16,33,49.199999999999996,49,-0.19999999999999574,-0.007407406999999977,82,172.7234568,165.1542424,34.54469136,33.03084848,4663.533333,9083.483333,7.569214366,11.0,10.85454545,14.37037037,16.07272727,22,23,0.145454545,-1.702356902,0.19999999999999574,-7.569214366,0.145454545,-1.702356902,-8.926116723000003,False,-0.0,Playoff/above-.500 team: score set to 0
2023-24,1610612753,ORL,Orlando Magic,27,55,0.62962963,0.545454545,17,30,44.72727269,47,2.2727273100000005,0.08417508500000004,82,148.262963,152.8381818,29.65259259,30.56763636,4003.1,8406.1,-4.575218855,12.22222222,11.45454545,12.81481481,14.32727273,17,27,0.767676768,-1.512457912,-2.2727273100000005,4.575218855,0.767676768,-1.512457912,1.5577104009999996,False,0.0,Playoff/above-.500 team: score set to 0
2024-25,1610612746,LAC,LA Clippers,28,54,0.678571429,0.574074074,19,31,47.074074068,50,2.9259259319999984,0.10449735500000001,82,165.5113095,154.4490741,33.1022619,30.88981481,4634.316667,8340.25,11.06223545,10.85714286,11.05660377,13.28571429,13.45283019,20,25,-0.199460916,-0.167115903,-2.9259259319999984,-11.06223545,-0.199460916,-0.167115903,-14.354738200999996,False,-0.0,Playoff/above-.500 team: score set to 0
2024-25,1610612750,MIN,Minnesota Timberwolves,26,56,0.692307692,0.553571429,18,31,45.392857178,49,3.607142822,0.13873626299999997,82,163.1893333,165.997619,32.63786667,33.19952381,4079.733333,9295.866667,-2.808285714,11.11538462,10.125,15.92307692,13.91071429,22,20,0.990384615,2.012362637,-3.607142822,2.808285714,0.990384615,2.012362637,2.203890144,False,0.0,Playoff/above-.500 team: score set to 0
2024-25,1610612758,SAC,Sacramento Kings,27,55,0.444444444,0.509090909,12,28,41.745454538,40,-1.745454537999997,-0.06464646499999999,82,170.508642,176.9139394,34.1017284,35.38278788,4603.733333,9730.266667,-6.405297419,11.07407407,10.68518519,13.40740741,14.07407407,23,21,0.388888889,-0.666666667,1.745454537999997,6.405297419,0.388888889,-0.666666667,7.872974178999997,False,0.0,Playoff/above-.500 team: score set to 0
2024-25,1610612752,NYK,New York Knicks,28,54,0.535714286,0.666666667,15,36,54.666666694,51,-3.666666694,-0.13095238099999995,82,178.8178571,182.2311728,35.76357143,36.44623457,5006.9,9840.483333,-3.413315697,10.03571429,10.05555556,12.57142857,11.81481481,17,19,-0.01984127,0.756613757,3.666666694,3.413315697,-0.01984127,0.756613757,7.816754878,False,0.0,Playoff/above-.500 team: score set to 0
2024-25,1610612742,DAL,Dallas Mavericks,26,56,0.346153846,0.535714286,9,30,43.928571452,39,-4.928571452,-0.18956044000000005,82,157.6551282,158.3342262,31.53102564,31.66684524,4099.033333,8866.716667,-0.679097985,9.807692308,11.19642857,17.42307692,18.46428571,23,31,-1.388736264,-1.041208791,4.928571452,0.679097985,-1.388736264,-1.041208791,3.177724382,False,0.0,Playoff/above-.500 team: score set to 0
2024-25,1610612745,HOU,Houston Rockets,27,55,0.666666667,0.618181818,18,34,50.690909076000004,52,1.309090923999996,0.04848484899999994,82,164.0197531,167.8712121,32.80395062,33.57424242,4428.533333,9232.916667,-3.851459035,10.77777778,10.36363636,16.11111111,15.65454545,22,22,0.414141414,0.456565657,-1.309090923999996,3.851459035,0.414141414,0.456565657,3.413075182000004,False,0.0,Playoff/above-.500 team: score set to 0
2024-25,1610612739,CLE,Cleveland Cavaliers,28,54,0.714285714,0.814814815,20,44,66.81481483,64,-2.814814830000003,-0.10052910100000001,82,151.5470238,148.3682099,30.30940476,29.67364198,4243.316667,8011.883333,3.178813933,11.25,11.01886792,14.53571429,15.24528302,26,22,0.231132075,-0.709568733,2.814814830000003,-3.178813933,0.231132075,-0.709568733,-0.8424357609999967,False,-0.0,Playoff/above-.500 team: score set to 0
2024-25,1610612738,BOS,Boston Celtics,27,55,0.814814815,0.709090909,22,39,58.145454538,61,2.8545454619999973,0.10572390599999992,82,165.6932099,166.5148485,33.13864198,33.3029697,4473.716667,9158.316667,-0.821638608,10.51851852,10.51851852,12.37037037,12.85185185,18,17,0.0,-0.481481481,-2.8545454619999973,0.821638608,0.0,-0.481481481,-2.5143883349999974,False,-0.0,Playoff/above-.500 team: score set to 0
2024-25,1610612744,GSW,Golden State Warriors,27,55,0.740740741,0.509090909,20,28,41.745454538,48,6.254545462000003,0.231649832,82,152.3141975,147.0530303,30.46283951,29.41060606,4112.483333,8087.916667,5.261167228,11.66666667,11.47272727,17.44444444,18.56363636,24,24,0.193939394,-1.119191919,-6.254545462000003,-5.261167228,0.193939394,-1.119191919,-12.440965215000004,False,-0.0,Playoff/above-.500 team: score set to 0
2024-25,1610612743,DEN,Denver Nuggets,27,55,0.518518519,0.654545455,14,36,53.672727310000006,50,-3.672727310000006,-0.13602693600000004,82,176.0679012,169.5833333,35.21358025,33.91666667,4753.833333,9327.083333,6.484567901,10.11111111,10.61818182,12.66666667,13.12727273,19,21,-0.507070707,-0.460606061,3.672727310000006,-6.484567901,-0.507070707,-0.460606061,-3.779517358999994,False,-0.0,Playoff/above-.500 team: score set to 0
2023-24,1610612749,MIL,Milwaukee Bucks,26,56,0.538461538,0.625,14,35,51.25,49,-2.25,-0.08653846200000004,82,159.6929487,161.5050595,31.93858974,32.3010119,4152.016667,9044.283333,-1.812110806,11.0,11.10714286,13.92307692,15.375,19,25,-0.107142857,-1.451923077,2.25,1.812110806,-0.107142857,-1.451923077,2.503044872,False,0.0,Playoff/above-.500 team: score set to 0
2023-24,1610612742,DAL,Dallas Mavericks,27,55,0.666666667,0.581818182,18,32,47.709090924,50,2.2909090759999984,0.08484848499999997,82,157.8530864,159.9475758,31.57061728,31.98951515,4262.033333,8797.116667,-2.094489338,11.59259259,11.21818182,17.33333333,16.81818182,24,24,0.374410774,0.515151515,-2.2909090759999984,2.094489338,0.374410774,0.515151515,0.6931425510000014,False,0.0,Playoff/above-.500 team: score set to 0
2023-24,1610612748,MIA,Miami Heat,27,55,0.592592593,0.545454545,16,30,44.72727269,46,1.2727273100000005,0.04713804799999999,82,162.6858025,163.4354545,32.53716049,32.68709091,4392.516667,8988.95,-0.749652076,10.51851852,9.872727273,13.55555556,12.78181818,18,19,0.645791246,0.773737374,-1.2727273100000005,0.749652076,0.645791246,0.773737374,0.8964533859999995,False,0.0,Playoff/above-.500 team: score set to 0
2023-24,1610612747,LAL,Los Angeles Lakers,26,56,0.653846154,0.535714286,17,30,43.928571452,47,3.071428548,0.11813186799999997,82,173.1660256,166.103869,34.63320513,33.22077381,4502.316667,9301.816667,7.062156593,11.11538462,10.33928571,14.11538462,14.10714286,20,18,0.776098901,0.008241758,-3.071428548,-7.062156593,0.776098901,0.008241758,-9.349244482000001,False,-0.0,Playoff/above-.500 team: score set to 0
2023-24,1610612744,GSW,Golden State Warriors,29,53,0.655172414,0.509433962,19,27,41.773584884,46,4.226415115999998,0.14573845200000002,82,147.5,153.8823899,29.5,30.77647799,4277.5,8155.766667,-6.382389937,11.72413793,10.9245283,16.89655172,16.96226415,23,24,0.799609629,-0.065712427,-4.226415115999998,6.382389937,0.799609629,-0.065712427,2.889872023000002,False,0.0,Playoff/above-.500 team: score set to 0
2023-24,1610612746,LAC,LA Clippers,29,53,0.517241379,0.679245283,15,36,55.698113205999995,51,-4.698113205999995,-0.16200390399999998,82,161.7752874,159.1528302,32.35505747,31.83056604,4691.483333,8435.1,2.622457168,10.68965517,10.37735849,13.89655172,13.94339623,19,19,0.312296682,-0.046844502,4.698113205999995,-2.622457168,0.312296682,-0.046844502,2.341108217999995,False,0.0,Playoff/above-.500 team: score set to 0
2023-24,1610612755,PHI,Philadelphia 76ers,28,54,0.535714286,0.592592593,15,32,48.592592626,47,-1.5925926259999983,-0.05687830699999996,82,160.1327381,161.5694444,32.02654762,32.31388889,4483.716667,8724.75,-1.436706349,10.57142857,11.37037037,15.07142857,14.25925926,20,23,-0.798941799,0.812169312,1.5925926259999983,1.436706349,-0.798941799,0.812169312,3.0425264879999983,False,0.0,Playoff/above-.500 team: score set to 0
2023-24,1610612754,IND,Indiana Pacers,26,56,0.615384615,0.553571429,16,31,45.392857178,47,1.6071428220000001,0.061813185999999964,82,150.0525641,150.1690476,30.01051282,30.03380952,3901.366667,8409.466667,-0.116483516,11.42307692,10.91071429,14.69230769,15.82142857,23,24,0.512362637,-1.129120879,-1.6071428220000001,0.116483516,0.512362637,-1.129120879,-2.1074175480000004,False,-0.0,Playoff/above-.500 team: score set to 0
2024-25,1610612749,MIL,Milwaukee Bucks,29,53,0.655172414,0.547169811,19,29,44.867924501999994,48,3.132075498000006,0.10800260300000009,82,164.3172414,158.286478,32.86344828,31.6572956,4765.2,8389.183333,6.030763392,10.31034483,11.22641509,13.10344828,14.67924528,18,22,-0.916070267,-1.575797007,-3.132075498000006,-6.030763392,-0.916070267,-1.575797007,-11.654706164000007,False,-0.0,Playoff/above-.500 team: score set to 0
2024-25,1610612747,LAL,Los Angeles Lakers,30,52,0.6,0.615384615,18,32,50.46153843,50,-0.4615384299999974,-0.01538461499999999,82,166.5677778,164.5269231,33.31355556,32.90538462,4997.033333,8555.4,2.040854701,10.43333333,10.28846154,17.76666667,16.15384615,22,25,0.144871795,1.612820513,0.4615384299999974,-2.040854701,0.144871795,1.612820513,0.17837603699999716,False,0.0,Playoff/above-.500 team: score set to 0
2023-24,1610612750,MIN,Minnesota Timberwolves,27,55,0.62962963,0.709090909,17,39,58.145454538,56,-2.1454545380000027,-0.079461279,82,163.4925926,161.9381818,32.69851852,32.38763636,4414.3,8906.6,1.554410774,11.03703704,10.8,16.48148148,16.12727273,23,21,0.237037037,0.354208754,2.1454545380000027,-1.554410774,0.237037037,0.354208754,1.1822895550000028,False,0.0,Playoff/above-.500 team: score set to 0
2023-24,1610612752,NYK,New York Knicks,27,55,0.62962963,0.6,17,33,49.199999999999996,50,0.8000000000000043,0.029629630000000073,82,180.0080247,168.2060606,36.00160494,33.64121212,4860.216667,9251.333333,11.80196409,9.666666667,10.34545455,11.55555556,11.61818182,17,17,-0.678787879,-0.062626263,-0.8000000000000043,-11.80196409,-0.678787879,-0.062626263,-13.343378232000005,False,-0.0,Playoff/above-.500 team: score set to 0
2023-24,1610612762,UTA,Utah Jazz,26,56,0.192307692,0.464285714,5,26,38.071428548,31,-7.071428548,-0.271978022,82,155.6692308,148.70625,31.13384615,29.74125,4047.4,8327.55,6.962980769,10.46153846,11.05357143,12.73076923,12.51785714,17,17,-0.592032967,0.212912088,7.071428548,-6.962980769,-0.592032967,0.212912088,-0.2706730999999995,True,-0.2706730999999995,Included in tanking score
2021-22,1610612753,ORL,Orlando Magic,22,60,0.409090909,0.216666667,9,13,17.766666694,22,4.233333305999999,0.192424242,82,150.5469697,157.1352778,30.10939394,31.42705556,3312.033333,9428.116667,-6.588308081,10.28571429,10.25925926,12.19047619,14.92592593,18,22,0.026455026,-2.735449735,-4.233333305999999,6.588308081,0.026455026,-2.735449735,-0.35401993399999876,True,-0.35401993399999876,Included in tanking score
2022-23,1610612741,CHI,Chicago Bulls,23,59,0.608695652,0.440677966,14,26,36.135593211999996,40,3.8644067880000037,0.168017686,82,162.1007246,166.610452,32.42014493,33.3220904,3728.316667,9830.016667,-4.50972734,10.73913043,10.14285714,13.0,15.08928571,20,25,0.596273292,-2.089285714,-3.8644067880000037,4.50972734,0.596273292,-2.089285714,-0.8476918700000031,True,-0.8476918700000031,Included in tanking score
2020-21,1610612758,SAC,Sacramento Kings,36,36,0.472222222,0.388888889,17,14,28.000000008,31,2.9999999919999993,0.08333333300000001,72,166.2412037,166.8537037,33.24824074,33.37074074,5984.683333,6006.733333,-0.6125,10.25806452,9.958333333,15.03225806,14.125,20,22,0.299731183,0.907258065,-2.9999999919999993,0.6125,0.299731183,0.907258065,-1.1805107439999996,True,-1.1805107439999996,Included in tanking score
2024-25,1610612748,MIA,Miami Heat,29,53,0.413793103,0.471698113,12,25,38.679245265999995,37,-1.6792452659999952,-0.05790500999999998,82,165.6183908,163.4908805,33.12367816,32.6981761,4802.933333,8665.016667,2.127510301,10.0,10.17307692,12.68965517,14.01923077,19,22,-0.173076923,-1.329575597,1.6792452659999952,-2.127510301,-0.173076923,-1.329575597,-1.9509175550000049,True,-1.9509175550000049,Included in tanking score
2022-23,1610612753,ORL,Orlando Magic,23,59,0.434782609,0.406779661,10,24,33.355932202,34,0.6440677980000018,0.028002947999999972,82,155.9282609,155.490113,31.18565217,31.0980226,3586.35,9173.916667,0.438147875,10.45454545,10.28571429,12.5,13.82142857,18,22,0.168831169,-1.321428571,-0.6440677980000018,-0.438147875,0.168831169,-1.321428571,-2.2348130750000017,True,-2.2348130750000017,Included in tanking score
